Change Type,DB ID,Old Name,New Name,Old Scientific Name,New Scientific Name,Old NBN GUID,New NBN GUID,Match Score,Match Type,Conservation Status
INSERT,NEW,-,Red-tailed Blood Bee,-,Sphecodes rubicundus,-,NBNSYS0000009742,-,new_species,
INSERT,NEW,-,Violet Carpenter Bee,-,Xylocopa violacea,-,NHMSYS0000876788,-,new_species,
INSERT,NEW,-,,-,Anacharis eucharoides,-,NHMSYS0021237030,-,new_species,
INSERT,NEW,-,Club Horned Wood Borer Wasp,-,Trypoxylon clavicerum,-,NHMSYS0000876765,-,new_species,
INSERT,NEW,-,,-,Phanacis hypochoeridis,-,NBNSYS0000031851,-,new_species,
INSERT,NEW,-,Large Sallow Mining Bee,-,Andrena apicata,-,NHMSYS0000875162,-,new_species,
INSERT,NEW,-,,-,Priocnemis fennica,-,NBNSYS0000009404,-,new_species,
INSERT,NEW,-,Social Pear Spinner,-,Neurotoma saltuum,-,NHMSYS0020481709,-,new_species,
INSERT,NEW,-,,-,Ancistrocerus parietum,-,NHMSYS0000875050,-,new_species,
INSERT,NEW,-,,-,Euura leucosticta,-,NHMSYS0021240283,-,new_species,
INSERT,NEW,-,Bronze Fusehorn,-,Arge ustulata,-,NHMSYS0020480787,-,new_species,
INSERT,NEW,-,,-,Arachnospila trivialis,-,NBNSYS0000009418,-,new_species,
INSERT,NEW,-,Painted Nomad Bee,-,Nomada fucata,-,NHMSYS0000876422,-,new_species,
INSERT,NEW,-,Marsham's Nomad Bee,-,Nomada marshamella,-,NHMSYS0000876438,-,new_species,
INSERT,NEW,-,,-,Dolerus aericeps,-,NHMSYS0020481042,-,new_species,
INSERT,NEW,-,Red-girdled Mining Bee,-,Andrena labiata,-,NHMSYS0000875222,-,new_species,
INSERT,NEW,-,,-,Fenusella nana,-,NHMSYS0020481211,-,new_species,
INSERT,NEW,-,,-,Symmorphus gracilis,-,NHMSYS0000876725,-,new_species,
INSERT,NEW,-,Orange-footed Furrow Bee,-,Lasioglossum xanthopus,-,NHMSYS0000876217,-,new_species,
