Change Type,DB ID,Old Name,New Name,Old Scientific Name,New Scientific Name,Old NBN GUID,New NBN GUID,Match Score,Match Type,Conservation Status
INSERT,NEW,-,,-,Cryptomyzus (Cryptomyzus) alboapicalis,-,NHMSYS0020738238,-,new_species,
INSERT,NEW,-,,-,Kosswigianella exigua,-,NHMSYS0021126451,-,new_species,
INSERT,NEW,-,,-,Aphrodes makarovi,-,NHMSYS0020705218,-,new_species,
INSERT,NEW,-,,-,Ericaphis wakibae,-,NHMSYS0021199579,-,new_species,
INSERT,NEW,-,,-,Stenodema (Brachystira) calcarata,-,NHMSYS0020309847,-,new_species,
INSERT,NEW,-,Horse Chestnut Scale Insect,-,Pulvinaria regalis,-,NHMSYS0020546167,-,new_species,
INSERT,NEW,-,,-,Macrosiphoniella (Macrosiphoniella) artemisiae,-,NHMSYS0021121682,-,new_species,
INSERT,NEW,-,,-,Verdanus abdominalis,-,NHMSYS0020920555,-,new_species,
INSERT,NEW,-,,-,Dysaphis (Dysaphis) lauberti,-,NHMSYS0021121667,-,new_species,
INSERT,NEW,-,Beech Scale,-,Cryptococcus fagisuga,-,NHMSYS0021005158,-,new_species,
INSERT,NEW,-,,-,Phytocoris (Phytocoris) populi,-,NHMSYS0020309656,-,new_species,
INSERT,NEW,-,,-,Dysaphis (Dysaphis) anthrisci,-,NHMSYS0020738249,-,new_species,
INSERT,NEW,-,,-,Orthotylus (Litocoris) ericetorum,-,NHMSYS0020309585,-,new_species,
INSERT,NEW,-,,-,Myzocallis (Agrioaphis) castanicola,-,NHMSYS0020736412,-,new_species,
INSERT,NEW,-,,-,Aulacorthum (Aulacorthum) solani,-,NHMSYS0021121751,-,new_species,
INSERT,NEW,-,Bastard-toadflax Bug,-,Canthophorus impressus,-,NHMSYS0020309036,-,new_species,
INSERT,NEW,-,Southern Green Shieldbug,-,Nezara viridula,-,NHMSYS0020309518,-,new_species,
INSERT,NEW,-,,-,Cixius distinguendus,-,NBNSYS0000010709,-,new_species,
INSERT,NEW,-,,-,Crypturaphis grassii,-,NHMSYS0020738242,-,new_species,
INSERT,NEW,-,,-,Acyrthosiphon (Acyrthosiphon) pisum,-,NHMSYS0020738132,-,new_species,
INSERT,NEW,-,,-,Zyginidia scutellaris,-,NHMSYS0020705979,-,new_species,
INSERT,NEW,-,,-,Velia (Plesiovelia) saulii,-,NHMSYS0020309937,-,new_species,
INSERT,NEW,-,,-,Aquarius paludum,-,NHMSYS0000527504,-,new_species,
INSERT,NEW,-,,-,Chloriona smaragdula,-,NHMSYS0020705264,-,new_species,
INSERT,NEW,-,,-,Deltocephalus pulicaris,-,NHMSYS0020705327,-,new_species,
INSERT,NEW,-,,-,Dysaphis (Dysaphis) tulipae,-,NHMSYS0021108902,-,new_species,
INSERT,NEW,-,,-,Pseudococcus viburni,-,NHMSYS0021004908,-,new_species,
INSERT,NEW,-,,-,Amphorophora (Amphorophora) tuberculata,-,NHMSYS0021109586,-,new_species,
INSERT,NEW,-,,-,Uroleucon (Uroleucon) hypochoeridis,-,NHMSYS0020978193,-,new_species,
INSERT,NEW,-,Ant Damsel Bug,-,Himacerus (Aptus) mirmicoides,-,NHMSYS0020309315,-,new_species,
INSERT,NEW,-,,-,Megalonotus praetextatus,-,NHMSYS0020309435,-,new_species,
INSERT,NEW,-,,-,Delphacodes venosus,-,NHMSYS0020705322,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) hederae,-,NHMSYS0020738164,-,new_species,
INSERT,NEW,-,,-,Paracorixa concinna,-,NHMSYS0000527571,-,new_species,
INSERT,NEW,-,Semi-aquatic bugs,-,Hebrus (Hebrus) pusillus,-,NHMSYS0020309292,-,new_species,
INSERT,NEW,-,,-,Gerris (Gerris) thoracicus,-,NHMSYS0020309257,-,new_species,
INSERT,NEW,-,,-,Orthotylus (Orthotylus) tenellus,-,NHMSYS0020309596,-,new_species,
INSERT,NEW,-,,-,Psallus (Hylopsallus) variabilis,-,NHMSYS0020309725,-,new_species,
INSERT,NEW,-,,-,Cimex lectularius,-,NHMSYS0020309085,-,new_species,
INSERT,NEW,-,,-,Sorhoanus xanthoneurus,-,NHMSYS0020705896,-,new_species,
INSERT,NEW,-,,-,Strophingia ericae,-,NHMSYS0020705920,-,new_species,
INSERT,NEW,-,,-,Tuberculatus (Tuberculatus) querceus,-,NHMSYS0020738400,-,new_species,
INSERT,NEW,-,,-,Javesella pellucida,-,NBNSYS0000010765,-,new_species,
INSERT,NEW,-,,-,Psylla alni,-,NHMSYS0020924675,-,new_species,
INSERT,NEW,-,,-,Cinara (Cinara) piceae,-,NHMSYS0020738230,-,new_species,
INSERT,NEW,-,,-,Arctocorisa carinata,-,NHMSYS0000527505,-,new_species,
INSERT,NEW,-,,-,Lygus wagneri,-,NHMSYS0020309399,-,new_species,
INSERT,NEW,-,,-,Uroleucon (Uroleucon) cichorii,-,NHMSYS0020738403,-,new_species,
INSERT,NEW,-,,-,Uroleucon (Uromelan) campanulae,-,NHMSYS0020738412,-,new_species,
INSERT,NEW,-,,-,Sigara (Retrocorixa) semistriata,-,NHMSYS0020309826,-,new_species,
INSERT,NEW,-,,-,Rhopalosiphoninus (Myzosiphon) staphyleae,-,NHMSYS0020736456,-,new_species,
INSERT,NEW,-,Greater Streaked Shieldbug,-,Odontoscelis (Odontoscelis) fuliginosa,-,NHMSYS0020309545,-,new_species,
INSERT,NEW,-,,-,Brachycaudus (Appelia) tragopogonis,-,NHMSYS0020738209,-,new_species,
INSERT,NEW,-,,-,Asiraca clavicornis,-,NHMSYS0020442293,-,new_species,
INSERT,NEW,-,Sandrunner,-,Sciocoris (Sciocoris) cursitans,-,NHMSYS0020309806,-,new_species,
INSERT,NEW,-,,-,Paralimnus phragmitis,-,NHMSYS0020442448,-,new_species,
INSERT,NEW,-,,-,Pseudococcus calceolariae,-,NHMSYS0021004896,-,new_species,
INSERT,NEW,-,,-,Eulachnus rileyi,-,NHMSYS0020736359,-,new_species,
INSERT,NEW,-,,-,Phoenicocoris obscurellus,-,NHMSYS0020309636,-,new_species,
INSERT,NEW,-,Broad Damselbug,-,Nabis (Nabicula) flavomarginatus,-,NHMSYS0020309501,-,new_species,
INSERT,NEW,-,,-,Kybos smaragdulus,-,NHMSYS0020705682,-,new_species,
INSERT,NEW,-,Lime Aphid,-,Eucallipterus tiliae,-,NHMSYS0020736354,-,new_species,
INSERT,NEW,-,,-,Trioza centranthi,-,NHMSYS0020705944,-,new_species,
INSERT,NEW,-,,-,Dicyphus (Idolocoris) pallicornis,-,NHMSYS0020309173,-,new_species,
INSERT,NEW,-,Delicate Apple Capsid,-,Malacocoris chlorizans,-,NHMSYS0020309415,-,new_species,
INSERT,NEW,-,,-,Psallus (Psallus) falleni,-,NHMSYS0020309736,-,new_species,
INSERT,NEW,-,,-,Chartoscirta elegantula,-,NHMSYS0020309066,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) coronillae,-,NHMSYS0020738149,-,new_species,
INSERT,NEW,-,,-,Eupteryx thoulessi,-,NHMSYS0020705575,-,new_species,
INSERT,NEW,-,,-,Polymerus (Polymerus) nigrita,-,NHMSYS0020309709,-,new_species,
INSERT,NEW,-,,-,Gerris (Gerriselloides) lateralis,-,NHMSYS0020309259,-,new_species,
INSERT,NEW,-,,-,Bathysolen nubilus,-,NHMSYS0020308975,-,new_species,
INSERT,NEW,-,,-,Pemphigus (Pemphiginus) populi,-,NHMSYS0020705805,-,new_species,
INSERT,NEW,-,,-,Metopolophium (Metopolophium) festucae,-,NHMSYS0020738316,-,new_species,
INSERT,NEW,-,,-,Raglius alboacuminatus,-,NHMSYS0020309755,-,new_species,
INSERT,NEW,-,,-,Graptopeltus lynceus,-,NHMSYS0020309273,-,new_species,
INSERT,NEW,-,,-,Cryptomyzus (Cryptomyzus) korschelti,-,NHMSYS0020738240,-,new_species,
INSERT,NEW,-,,-,Pseudoloxops coccineus,-,NHMSYS0020309744,-,new_species,
INSERT,NEW,-,,-,Myzocallis (Myzocallis) coryli,-,NHMSYS0020738323,-,new_species,
INSERT,NEW,-,,-,Eupteryx notata,-,NHMSYS0020705570,-,new_species,
INSERT,NEW,-,,-,Anthocoris nemoralis,-,NHMSYS0020308937,-,new_species,
INSERT,NEW,-,,-,Sacchiphantes abietis,-,NHMSYS0020705534,-,new_species,
INSERT,NEW,-,Water Scorpion,-,Nepa cinerea,-,NHMSYS0000527563,-,new_species,
INSERT,NEW,-,,-,Lopus decolor,-,NHMSYS0020309369,-,new_species,
INSERT,NEW,-,,-,Geoica utricularia,-,NHMSYS0020736363,-,new_species,
INSERT,NEW,-,,-,Stroggylocephalus agrestis,-,NHMSYS0020705916,-,new_species,
INSERT,NEW,-,,-,Chaitophorus capreae,-,NHMSYS0020736313,-,new_species,
INSERT,NEW,-,Cuckoo-Spit Insect,-,Philaenus spumarius,-,NHMSYS0020705811,-,new_species,
INSERT,NEW,-,Firebug,-,Pyrrhocoris apterus,-,NHMSYS0020309752,-,new_species,
INSERT,NEW,-,,-,Teratocoris antennatus,-,NHMSYS0020309886,-,new_species,
INSERT,NEW,-,,-,Rhopalus (Rhopalus) subrufus,-,NHMSYS0020309777,-,new_species,
INSERT,NEW,-,,-,Nasonovia (Kakimia) dasyphylli,-,NHMSYS0020736424,-,new_species,
INSERT,NEW,-,,-,Adelphocoris ticinensis,-,NHMSYS0020308899,-,new_species,
INSERT,NEW,-,,-,Notus flavipennis,-,NHMSYS0020705769,-,new_species,
INSERT,NEW,-,,-,Trapezonotus (Trapezonotus) desertus,-,NHMSYS0020309911,-,new_species,
INSERT,NEW,-,,-,Iassus lanio,-,NHMSYS0020705629,-,new_species,
INSERT,NEW,-,Little Pondskater,-,Gerris (Gerris) argentatus,-,NHMSYS0020309252,-,new_species,
INSERT,NEW,-,,-,Populicerus populi,-,NHMSYS0020705641,-,new_species,
INSERT,NEW,-,,-,Lamprotettix nitidulus,-,NHMSYS0020705686,-,new_species,
INSERT,NEW,-,,-,Stygnocoris sabulosus,-,NHMSYS0020309870,-,new_species,
INSERT,NEW,-,,-,Delphiniobium junackianum,-,NHMSYS0020738244,-,new_species,
INSERT,NEW,-,,-,Eupterycyba jucunda,-,NHMSYS0020705560,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) viburni,-,NHMSYS0020738189,-,new_species,
INSERT,NEW,-,,-,Psammotettix nodosus,-,NHMSYS0020442457,-,new_species,
INSERT,NEW,-,,-,Aphis euonymi,-,NHMSYS0020738154,-,new_species,
INSERT,NEW,-,,-,Macrosiphum (Macrosiphum) euphorbiae,-,NHMSYS0020738301,-,new_species,
INSERT,NEW,-,,-,Plagiognathus (Plagiognathus) arbustorum,-,NHMSYS0020309684,-,new_species,
INSERT,NEW,-,,-,Acompus rufipes,-,NHMSYS0020308895,-,new_species,
INSERT,NEW,-,Woolly Apple Aphid,-,Eriosoma lanigerum,-,NHMSYS0020705547,-,new_species,
INSERT,NEW,-,,-,Callicorixa wollastoni,-,NHMSYS0000527508,-,new_species,
INSERT,NEW,-,,-,Orthotylus (Melanotrichus) moncreaffi,-,NHMSYS0020309588,-,new_species,
INSERT,NEW,-,,-,Rhodobium porosum,-,NHMSYS0020736453,-,new_species,
INSERT,NEW,-,Rosy Leaf-curling Aphid,-,Dysaphis (Dysaphis) devecta,-,NHMSYS0020705342,-,new_species,
INSERT,NEW,-,,-,Javesella forcipata,-,NBNSYS0000010763,-,new_species,
INSERT,NEW,-,,-,Ovatus (Ovatus) insitus,-,NHMSYS0020738340,-,new_species,
INSERT,NEW,-,,-,Macrosteles horvathi,-,NHMSYS0020705718,-,new_species,
INSERT,NEW,-,,-,Pemphigus (Pemphigus) gairi,-,NHMSYS0020705803,-,new_species,
INSERT,NEW,-,Common Flower Bug,-,Anthocoris nemorum,-,NHMSYS0020308938,-,new_species,
INSERT,NEW,-,,-,Notostira elongata,-,NHMSYS0020309530,-,new_species,
INSERT,NEW,-,,-,Pilophorus perplexus,-,NHMSYS0020309670,-,new_species,
INSERT,NEW,-,,-,Arctocorisa germari,-,NHMSYS0000527506,-,new_species,
INSERT,NEW,-,,-,Cavariella (Cavariella) archangelicae,-,NHMSYS0020738216,-,new_species,
INSERT,NEW,-,,-,Dryophilocoris (Dryophilocoris) flavoquadrimaculatus,-,NHMSYS0020309191,-,new_species,
INSERT,NEW,-,,-,Myzus (Nectarosiphon) ascalonicus,-,NHMSYS0020736415,-,new_species,
INSERT,NEW,-,,-,Salda littoralis,-,NHMSYS0020309783,-,new_species,
INSERT,NEW,-,,-,Balclutha punctata,-,NHMSYS0020705244,-,new_species,
INSERT,NEW,-,Lesser water-boatmen,-,Sigara (Subsigara) scotti,-,NHMSYS0020309838,-,new_species,
INSERT,NEW,-,,-,Streptanus aemulans,-,NHMSYS0020705912,-,new_species,
INSERT,NEW,-,Pear-hogweed Aphid,-,Anuraphis subterranea,-,NHMSYS0021121736,-,new_species,
INSERT,NEW,-,,-,Peritrechus geniculatus,-,NHMSYS0020309631,-,new_species,
INSERT,NEW,-,,-,Heterocordylus (Heterocordylus) genistae,-,NHMSYS0020309302,-,new_species,
INSERT,NEW,-,,-,Microlophium carnosum,-,NHMSYS0020736407,-,new_species,
INSERT,NEW,-,,-,Stygnocoris fuligineus,-,NHMSYS0020309868,-,new_species,
INSERT,NEW,-,,-,Oncotylus (Oncotylus) viridiflavus,-,NHMSYS0020309555,-,new_species,
INSERT,NEW,-,,-,Sigara (Sigara) dorsalis,-,NHMSYS0020309829,-,new_species,
INSERT,NEW,-,,-,Populicerus albicans,-,NHMSYS0020705631,-,new_species,
INSERT,NEW,-,,-,Streptanus sordidus,-,NHMSYS0020705914,-,new_species,
INSERT,NEW,-,,-,Amblytylus nasutus,-,NHMSYS0020308920,-,new_species,
INSERT,NEW,-,,-,Oncopsis alni,-,NHMSYS0020705775,-,new_species,
INSERT,NEW,-,,-,Polymerus (Poeciloscytus) palustris,-,NHMSYS0020309704,-,new_species,
INSERT,NEW,-,,-,Temnostethus (Montandoniella) pusillus,-,NHMSYS0020309883,-,new_species,
INSERT,NEW,-,Elder Aphid,-,Aphis (Aphis) sambuci,-,NHMSYS0020738178,-,new_species,
INSERT,NEW,-,,-,Uroleucon (Uroleucon) obscurum,-,NHMSYS0020738408,-,new_species,
INSERT,NEW,-,,-,Chilacis typhae,-,NHMSYS0020309068,-,new_species,
INSERT,NEW,-,,-,Macrosiphoniella (Phalangomyzus) oblonga,-,NHMSYS0020738288,-,new_species,
INSERT,NEW,-,,-,Delphax pulchellus,-,NHMSYS0020705324,-,new_species,
INSERT,NEW,-,,-,Empoasca decipiens,-,NHMSYS0020705542,-,new_species,
INSERT,NEW,-,,-,Diuraphis (Holcaphis) holci,-,NHMSYS0020738247,-,new_species,
INSERT,NEW,-,Heath Assassin Bug,-,Coranus (Coranus) subapterus,-,NHMSYS0020309101,-,new_species,
INSERT,NEW,-,,-,Megalonotus dilatatus,-,NHMSYS0020309433,-,new_species,
INSERT,NEW,-,,-,Periphyllus hirticornis,-,NHMSYS0020736438,-,new_species,
INSERT,NEW,-,,-,Euceraphis punctipennis,-,NHMSYS0020736356,-,new_species,
INSERT,NEW,-,,-,Smynthurodes betae,-,NHMSYS0020736476,-,new_species,
INSERT,NEW,-,,-,Brachycaudus (Acaudus) lychnidis,-,NHMSYS0020738205,-,new_species,
INSERT,NEW,-,,-,Nysius ericae,-,NHMSYS0020309535,-,new_species,
INSERT,NEW,-,,-,Phorodon (Phorodon) humuli,-,NHMSYS0020738352,-,new_species,
INSERT,NEW,-,,-,Eurhadina concinna,-,NHMSYS0020705579,-,new_species,
INSERT,NEW,-,,-,Macrosteles septemnotatus,-,NHMSYS0020705722,-,new_species,
INSERT,NEW,-,,-,Cryptostemma alienum,-,NBNSYS0000010331,-,new_species,
INSERT,NEW,-,,-,Hyalopterus pruni,-,NHMSYS0020736366,-,new_species,
INSERT,NEW,-,,-,Uroleucon (Uroleucon) tanaceti,-,NHMSYS0020738410,-,new_species,
INSERT,NEW,-,,-,Eupteryx atropunctata,-,NHMSYS0020705563,-,new_species,
INSERT,NEW,-,,-,Athysanus argentarius,-,NHMSYS0020705240,-,new_species,
INSERT,NEW,-,,-,Sigara (Halicorixa) stagnalis,-,NHMSYS0020309821,-,new_species,
INSERT,NEW,-,,-,Uroleucon (Uroleucon) achilleae,-,NHMSYS0020738402,-,new_species,
INSERT,NEW,-,,-,Neolygus contaminatus,-,NHMSYS0020976989,-,new_species,
INSERT,NEW,-,,-,Pachybrachius fracticollis,-,NHMSYS0020309609,-,new_species,
INSERT,NEW,-,,-,Forcipata citrinella,-,NHMSYS0020705603,-,new_species,
INSERT,NEW,-,Heath Damselbug,-,Nabis (Nabis) ericetorum,-,NHMSYS0020309504,-,new_species,
INSERT,NEW,-,,-,Allygus mixtus,-,NHMSYS0020705189,-,new_species,
INSERT,NEW,-,,-,Neottiglossa pusilla,-,NHMSYS0020309512,-,new_species,
INSERT,NEW,-,,-,Betulaphis quadrituberculata,-,NHMSYS0020736285,-,new_species,
INSERT,NEW,-,,-,Plagiognathus albipennis,-,NHMSYS0020705817,-,new_species,
INSERT,NEW,-,,-,Dysaphis (Dysaphis) hirsutissima,-,NHMSYS0020738258,-,new_species,
INSERT,NEW,-,,-,Europiella artemisiae,-,NHMSYS0020309220,-,new_species,
INSERT,NEW,-,Creeping Thistle Lacebug,-,Tingis (Tingis) ampliata,-,NHMSYS0020309899,-,new_species,
INSERT,NEW,-,,-,Brachycaudus (Nevskyaphis) malvae,-,NHMSYS0021299409,-,new_species,
INSERT,NEW,-,,-,Lachnus roboris,-,NHMSYS0020738286,-,new_species,
INSERT,NEW,-,Black-Kneed Apple Capsid,-,Blepharidopterus angulatus,-,NHMSYS0020308991,-,new_species,
INSERT,NEW,-,,-,Eupteryx cyclops,-,NHMSYS0020705565,-,new_species,
INSERT,NEW,-,,-,Eupteryx filicum,-,NHMSYS0020705566,-,new_species,
INSERT,NEW,-,,-,Aphis (Bursaphis) schneideri,-,NHMSYS0020738181,-,new_species,
INSERT,NEW,-,,-,Acyrthosiphon (Acyrthosiphon) caraganae,-,NHMSYS0020738125,-,new_species,
INSERT,NEW,-,,-,Chloriona vasconica,-,NHMSYS0020442302,-,new_species,
INSERT,NEW,-,,-,Dysaphis brancoi,-,NHMSYS0021299499,-,new_species,
INSERT,NEW,-,,-,Evacanthus interruptus,-,NHMSYS0020705593,-,new_species,
INSERT,NEW,-,,-,Oncopsis flavicollis,-,NHMSYS0020705778,-,new_species,
INSERT,NEW,-,Large Willow Aphid,-,Tuberolachnus (Tuberolachnus) salignus,-,NHMSYS0020738401,-,new_species,
INSERT,NEW,-,,-,Aphrodes bicincta,-,NHMSYS0020705214,-,new_species,
INSERT,NEW,-,,-,Synophropsis lauri,-,NHMSYS0020745854,-,new_species,
INSERT,NEW,-,Bracken Bug,-,Monalocoris (Monalocoris) filicis,-,NHMSYS0020309478,-,new_species,
INSERT,NEW,-,,-,Himacerus (Anaptus) major,-,NHMSYS0020309313,-,new_species,
INSERT,NEW,-,Common Pondskater,-,Gerris (Gerris) lacustris,-,NHMSYS0020309255,-,new_species,
INSERT,NEW,-,,-,Dysaphis (Dysaphis) ranunculi,-,NHMSYS0020705344,-,new_species,
INSERT,NEW,-,,-,Schizolachnus pineti,-,NHMSYS0020736468,-,new_species,
INSERT,NEW,-,Bishop's Mitre,-,Aelia acuminata,-,NHMSYS0020308903,-,new_species,
INSERT,NEW,-,,-,Chaetosiphon (Pentatrichopus) tetrarhodum,-,NHMSYS0020736312,-,new_species,
INSERT,NEW,-,Large Walnut Aphid,-,Panaphis juglandis,-,NHMSYS0020736434,-,new_species,
INSERT,NEW,-,,-,Leptopterna ferrugata,-,NHMSYS0020309361,-,new_species,
INSERT,NEW,-,,-,Megophthalmus scanicus,-,NHMSYS0020705735,-,new_species,
INSERT,NEW,-,,-,Cercopis vulnerata,-,NHMSYS0020705260,-,new_species,
INSERT,NEW,-,,-,Grypocoris (Lophyromiris) stysi,-,NHMSYS0020977054,-,new_species,
INSERT,NEW,-,,-,Acericerus ribauti,-,NHMSYS0020920318,-,new_species,
INSERT,NEW,-,,-,Nasonovia (Nasonovia) pilosellae,-,NHMSYS0020705763,-,new_species,
INSERT,NEW,-,Cherry Aphid,-,Myzus (Myzus) cerasi,-,NHMSYS0020738328,-,new_species,
INSERT,NEW,-,,-,Hyalopteroides humilis,-,NHMSYS0020736365,-,new_species,
INSERT,NEW,-,Common Backswimmer,-,Notonecta (Notonecta) glauca,-,NHMSYS0020309523,-,new_species,
INSERT,NEW,-,,-,Uroleucon (Uromelan) sonchi,-,NHMSYS0020732935,-,new_species,
INSERT,NEW,-,,-,Lygus pratensis,-,NHMSYS0020309396,-,new_species,
INSERT,NEW,-,,-,Ceruraphis eriophori,-,NHMSYS0020736310,-,new_species,
INSERT,NEW,-,,-,Agramma (Agramma) laetum,-,NHMSYS0020308912,-,new_species,
INSERT,NEW,-,Scarab Shieldbug,-,Thyreocoris scarabaeoides,-,NHMSYS0020309895,-,new_species,
INSERT,NEW,-,,-,Notonecta (Notonecta) obliqua,-,NHMSYS0020309525,-,new_species,
INSERT,NEW,-,,-,Grypotes puncticollis,-,NHMSYS0020705614,-,new_species,
INSERT,NEW,-,,-,Cymus glandicolor,-,NHMSYS0020309131,-,new_species,
INSERT,NEW,-,,-,Beosus maritimus,-,NHMSYS0020308977,-,new_species,
INSERT,NEW,-,,-,Phyllaphis fagi,-,NHMSYS0020705812,-,new_species,
INSERT,NEW,-,,-,Liosomaphis berberidis,-,NHMSYS0020736380,-,new_species,
INSERT,NEW,-,,-,Sigara (Sigara) striata,-,NHMSYS0020309830,-,new_species,
INSERT,NEW,-,,-,Trigonotylus caelestialium,-,NHMSYS0020309915,-,new_species,
INSERT,NEW,-,,-,Peritrechus lundii,-,NHMSYS0020309633,-,new_species,
INSERT,NEW,-,,-,Stenocranus minutus,-,NHMSYS0020705906,-,new_species,
INSERT,NEW,-,Box Sucker,-,Psylla buxi,-,NHMSYS0020705840,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) ruborum,-,NHMSYS0020738177,-,new_species,
INSERT,NEW,-,Pondweed Bug,-,Mesovelia furcata,-,NHMSYS0000527551,-,new_species,
INSERT,NEW,-,,-,Doratura stylata,-,NHMSYS0020705339,-,new_species,
INSERT,NEW,-,,-,Notonecta marmorea,-,NBNSYS0000010379,-,new_species,
INSERT,NEW,-,,-,Berytinus (Berytinus) montivagus,-,NHMSYS0020308988,-,new_species,
INSERT,NEW,-,,-,Scolopostethus decoratus,-,NHMSYS0020309809,-,new_species,
INSERT,NEW,-,,-,Linnavuoriana sexmaculata,-,NHMSYS0021126457,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) craccivora,-,NHMSYS0021121739,-,new_species,
INSERT,NEW,-,,-,Gerris (Gerris) gibbifer,-,NHMSYS0020309254,-,new_species,
INSERT,NEW,-,,-,Uroleucon (Uroleucon) cirsii,-,NHMSYS0020732933,-,new_species,
INSERT,NEW,-,,-,Notonecta (Notonecta) viridis,-,NHMSYS0020309526,-,new_species,
INSERT,NEW,-,,-,Reduvius personatus,-,NHMSYS0020309763,-,new_species,
INSERT,NEW,-,,-,Corixa panzeri,-,NHMSYS0000527522,-,new_species,
INSERT,NEW,-,,-,Cacopsylla melanoneura,-,NHMSYS0020705846,-,new_species,
INSERT,NEW,-,,-,Dysaphis (Pomaphis) sorbi,-,NHMSYS0020705345,-,new_species,
INSERT,NEW,-,,-,Orsillus depressus,-,NHMSYS0020309568,-,new_species,
INSERT,NEW,-,,-,Hesperocorixa moesta,-,NHMSYS0000527545,-,new_species,
INSERT,NEW,-,Forget-me-not Shieldbug,-,Sehirus luctuosus,-,NHMSYS0020309817,-,new_species,
INSERT,NEW,-,,-,Myzus (Myzus) ornatus,-,NHMSYS0021121698,-,new_species,
INSERT,NEW,-,,-,Orthops (Orthops) kalmii,-,NHMSYS0020309580,-,new_species,
INSERT,NEW,-,,-,Javesella obscurella,-,NBNSYS0000010764,-,new_species,
INSERT,NEW,-,,-,Sitobion (Metobion) scoticum,-,NHMSYS0020738378,-,new_species,
INSERT,NEW,-,Brown Soft-scale,-,Coccus hesperidum,-,NHMSYS0020978099,-,new_species,
INSERT,NEW,-,,-,Callicorixa praeusta,-,NHMSYS0000527507,-,new_species,
INSERT,NEW,-,,-,Aphrophora major,-,NHMSYS0020705222,-,new_species,
INSERT,NEW,-,,-,Ditropis pteridis,-,NHMSYS0020705337,-,new_species,
INSERT,NEW,-,,-,Kleidocerys ericae,-,NHMSYS0020309343,-,new_species,
INSERT,NEW,-,,-,Aphis (Aphis) craccae,-,NHMSYS0021121737,-,new_species,
INSERT,NEW,-,,-,Eupteryx stachydearum,-,NHMSYS0020705573,-,new_species,
INSERT,NEW,-,Slender-horned Leatherbug,-,Ceraleptus lividus,-,NHMSYS0020309052,-,new_species,
INSERT,NEW,-,,-,Phylus (Phylus) coryli,-,NHMSYS0020309641,-,new_species,
INSERT,NEW,-,,-,Nysius huttoni,-,NHMSYS0021108908,-,new_species,
INSERT,NEW,-,,-,Hesperocorixa castanea,-,NHMSYS0000527543,-,new_species,
INSERT,NEW,-,,-,Cryptosiphum artemisiae,-,NHMSYS0020705316,-,new_species,
INSERT,NEW,-,,-,Drepanosiphum platanoidis,-,NHMSYS0020736351,-,new_species,
INSERT,NEW,-,,-,Orthotylus (Melanotrichus) flavosparsus,-,NHMSYS0020309587,-,new_species,
INSERT,NEW,-,Rhododendron Leafhopper,-,Graphocephala fennahi,-,NHMSYS0020705608,-,new_species,
INSERT,NEW,-,,-,Macrolophus rubi,-,NHMSYS0020309404,-,new_species,
INSERT,NEW,-,Hawthorn-parsley Aphid,-,Dysaphis (Dysaphis) apiifolia,-,NHMSYS0020738250,-,new_species,
INSERT,NEW,-,,-,Henestaris laticeps,-,NHMSYS0020309298,-,new_species,
INSERT,NEW,-,,-,Zygina angusta,-,NHMSYS0020705971,-,new_species,
INSERT,NEW,-,,-,Adelges laricis,-,NHMSYS0020705536,-,new_species,
INSERT,NEW,-,,-,Anoecia (Anoecia) nemoralis,-,NHMSYS0020738138,-,new_species,
INSERT,NEW,-,,-,Capitophorus similis,-,NHMSYS0020736304,-,new_species,
INSERT,NEW,-,,-,Trama (Trama) troglodytes,-,NHMSYS0020738399,-,new_species,
INSERT,NEW,-,Marsh Damselbug,-,Nabis (Dolichonabis) limbatus,-,NHMSYS0020309497,-,new_species,
INSERT,NEW,-,,-,Euceraphis betulae,-,NHMSYS0020738269,-,new_species,
INSERT,NEW,-,,-,Berytinus (Berytinus) minor,-,NHMSYS0020308987,-,new_species,
INSERT,NEW,-,,-,Rhabdomiris striatellus,-,NHMSYS0020784510,-,new_species,
INSERT,NEW,-,,-,Rhopalosiphoninus (Rhopalosiphoninus) latysiphon,-,NHMSYS0021121707,-,new_species,
INSERT,NEW,-,,-,Illinoia (Illinoia) azaleae,-,NHMSYS0020738279,-,new_species,
INSERT,NEW,-,,-,Typhlocyba quercus,-,NHMSYS0020705960,-,new_species,
INSERT,NEW,-,,-,Rhyparochromus pini,-,NHMSYS0020309781,-,new_species,
INSERT,NEW,-,Toothed Pondskater,-,Gerris (Gerris) odontogaster,-,NHMSYS0020309256,-,new_species,
INSERT,NEW,-,,-,Paradelphacodes paludosa,-,NBNSYS0000153193,-,new_species,
INSERT,NEW,-,,-,Psyllopsis fraxinicola,-,NHMSYS0020705865,-,new_species,
INSERT,NEW,-,Spiked Shieldbug,-,Picromerus bidens,-,NHMSYS0020309660,-,new_species,
INSERT,NEW,-,Mint Aphid,-,Ovatus (Ovatus) crataegarius,-,NHMSYS0020738338,-,new_species,
INSERT,NEW,-,,-,Cryptomyzus (Cryptomyzus) ballotae,-,NHMSYS0020738239,-,new_species,
